Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
258455,Airplane,MIAMI INTL,> 1000 ft,B-737-800,1,1,None,3/05/2009 0:00,No damage,AMERICAN AIRLINES,Florida,Approach,None,FALSE,FALSE,"GLANCING BLOW, NO KNOWN DMG. COCKPIT CREW NOTED BLOOD STAIN BELOW F/O WINDOW ON INSPN AFTER LDG. MX WAS ADVISED. ENTERED IN LOGBOOK.",Small,No Cloud,Unknown bird - small,Y,0,"3,000",0,Yes
258458,Airplane,SACRAMENTO EXECUTIVE ARPT,< 1000 ft,BE-58  BARON,1,1,None,23/03/2009 0:00,No damage,BUSINESS,California,Approach,None,FALSE,FALSE,BIRD HIT UPPER PART OF WINDSCREEN. PILOT BELIEVES THEY WERE PIGEONS. NO REMAINS COLLECTED. STRIKE OCCURED AT SOUTH LAND PARK WITHIN THE CITY OF SACRAMENTO.,Small,No Cloud,Rock pigeon,N,0,520,0,No
258460,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,B-737-300,1,1,None,25/07/2008 0:00,No damage,UNITED AIRLINES,Illinois,Landing Roll,None,TRUE,FALSE,NO DMG. SWALLOW WAS STRUCK ABOUT 3000 FT FROM 22R APCH,Small,Overcast,Barn swallow,Y,0,0,0,Yes
258470,Airplane,BALTIMORE WASH INTL,> 1000 ft,A-321,1,1,None,9/08/2008 0:00,No damage,AIR JAMAICA,Maryland,Approach,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,Y,0,"2,300",0,No
258472,Airplane,DALLAS LOVE FIELD ARPT,> 1000 ft,B-737-300,1,1,None,24/09/2008 0:00,No damage,SOUTHWEST AIRLINES,Texas,Climb,None,FALSE,FALSE,NO DMG.,Small,Some Cloud,Unknown bird - small,N,0,"3,500",0,Yes
258474,Airplane,CHICAGO MIDWAY INTL ARPT,> 1000 ft,B-737-700,1,1,None,14/09/2008 0:00,No damage,SOUTHWEST AIRLINES,Illinois,Descent,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,"5,000",0,Yes
258475,Airplane,VALLEY INTL,< 1000 ft,B-737-300,1,1,None,28/01/2009 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,RWY INSPCTD. NO REMAINS FOUND. ONLY SML SNARGE ON A/C. NOTHING RECOVERABLE. TIME OUT OF SERVICE 1/2 HR,Small,Overcast,Unknown bird - small,Y,0,2,0,Yes
258477,Airplane,MC CLELLAN AIRFIELD,< 1000 ft,LOCKHEED C-130,1,1,Precautionary Landing,28/01/2009 0:00,No damage,GOVERNMENT,California,Climb,None,FALSE,FALSE,A/C = HC130H,Medium,No Cloud,Unknown bird - medium,Y,0,300,0,No
258481,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,CL-RJ100/200,1,1,None,30/10/2008 0:00,No damage,ATLANTIC SOUTHEAST,Kentucky,Climb,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,Y,0,50,0,No
258482,Airplane,PHILADELPHIA INTL,> 1000 ft,A-330,1,1,None,30/10/2008 0:00,No damage,US AIRWAYS,Pennsylvania,Climb,None,FALSE,FALSE,"BIRD IT LWR L NOSE, ESTIMATE MED SIZE DUE TO IMPACT. NO AFFECT TO FLT.",Medium,Overcast,Unknown bird - medium,N,0,"2,000",0,No
258483,Airplane,TALLAHASSEE REGIONAL,> 1000 ft,BE-36,1,1,Other,18/06/2008 0:00,Caused damage,PRIVATELY OWNED,Florida,Climb,None,FALSE,FALSE,"RT WING WAS DENTED BY LARGE BLACK BIRD. DENT WAS 4"" IN DIAMETER AND 1.5"" DEEP.",Large,No Cloud,Unknown bird - large,N,"32,469","3,000",0,No
258488,Airplane,TULSA INTL,> 1000 ft,B-737-700,1,1,None,26/10/2008 0:00,No damage,SOUTHWEST AIRLINES,Oklahoma,Approach,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,"3,000",0,Yes
258496,Airplane,JACKSON EVERS INTL,< 1000 ft,B-737-300,1,1,None,17/10/2008 0:00,No damage,SOUTHWEST AIRLINES,Mississippi,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,100,0,Yes
258499,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-82,1,1,None,24/10/2008 0:00,No damage,AMERICAN AIRLINES,Texas,Approach,None,FALSE,FALSE,NO DMG. DISCOVERED BLOOD ON LEADING EDGE OF RT WING DURING WALK AROUND. MX INSPN.,Medium,No Cloud,Unknown bird - medium,N,0,400,0,No
258501,Airplane,PHOENIX SKY HARBOR,> 1000 ft,B-737-300,1,1,None,28/09/2008 0:00,No damage,SOUTHWEST AIRLINES,Arizona,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,"3,000",0,Yes
258502,Airplane,PHILADELPHIA INTL,< 1000 ft,B-737-300,1,1,None,24/07/2008 0:00,No damage,SOUTHWEST AIRLINES,Pennsylvania,Climb,None,FALSE,FALSE,NO IMPACT FOUND ON A/C DURING INSPN. PHL OPS DID A RWY SWEEP AND DID NOT FIND ANY REMAINS.,Small,Some Cloud,Unknown bird - small,N,0,50,0,Yes
258508,Airplane,SACRAMENTO INTL,< 1000 ft,B-737-700,2 to 10,2,None,4/08/2008 0:00,No damage,SOUTHWEST AIRLINES,California,Climb,None,FALSE,FALSE,"FLEW THRU A FLOCK OF SML BIRDS JUST AFTER LIFTOFF, PRIOR TO LDG GEAR RETRACTION. NO STRIKES HEARD OR FELT. CONTD TO DESTINATION. MX FOUND EVIDENCE OF 2 STRIKES, 1 UNDER RT OUTBOARD FLAP & OTHER ON L WINGROOT AREA JUST ABOVE LDG LIGHT. CLEANED & INSPECTED.",Small,No Cloud,Unknown bird - small,N,433,50,0,Yes
258509,Airplane,SACRAMENTO INTL,< 1000 ft,B-737-300,1,1,None,4/08/2008 0:00,No damage,SOUTHWEST AIRLINES,California,Climb,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,800,0,Yes
258514,Airplane,ORLANDO INTL,< 1000 ft,B-717-200,1,1,None,19/09/2008 0:00,No damage,AIRTRAN AIRWAYS,Florida,Approach,None,FALSE,FALSE,,Medium,Some Cloud,Unknown bird - medium,Y,0,500,0,No
258515,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,EMB-145,1,1,None,19/09/2008 0:00,No damage,AMERICAN EAGLE AIRLINES,Illinois,Approach,None,FALSE,FALSE,"ENG CHECKED AS BEING DAMAGED, BUT REMARKS SAY NONE. CONTACTED AIRLINE OPS AND FOUND NO DMG. BIRD MAY HAVE BEEN INGESTED.",Small,Some Cloud,Unknown bird - small,Y,0,100,0,No
258518,Airplane,MANCHESTER AIRPORT,< 1000 ft,B-737-300,1,1,None,6/11/2008 0:00,No damage,SOUTHWEST AIRLINES,New Hampshire,Landing Roll,Rain,FALSE,FALSE,SML SPARROW OR STARLING TYPE BIRD. NO DMG. SML MARK ON BOTTOM RT SIDE OF #2 ENG COWL. NO ABNORMAL ENG INDICATIONS.,Small,Overcast,Unknown bird - small,N,0,0,0,Yes
258524,Airplane,PHILADELPHIA INTL,> 1000 ft,B-737-700,1,1,None,12/08/2008 0:00,No damage,SOUTHWEST AIRLINES,Pennsylvania,Approach,None,FALSE,FALSE,NO DMG,Medium,No Cloud,Unknown bird - medium,N,0,"4,000",0,Yes
258527,Airplane,GROTON-NEW LONDON AR,< 1000 ft,C-560,1,1,None,14/09/2008 0:00,No damage,BUSINESS,Connecticut,Landing Roll,Rain,TRUE,FALSE,MATURE HERRING GULL REMOVED FROM RWY 5 S OF RWY 33 INTXN. NOTAM WARNING.,Medium,Overcast,Herring gull,Y,0,0,0,No
258529,Airplane,ASPEN-PITKIN CO/SARD,< 1000 ft,CL-600,2 to 10,7,None,15/08/2008 0:00,No damage,BUSINESS,Colorado,Approach,None,FALSE,FALSE,"NO DMG REPTD. ()DATE ENTRY NOTE: BIRD REPTD AS CROW, ASSUME AMERICAN CROW FROM LOCATION.)",Medium,Some Cloud,American crow,N,0,100,0,No
258531,Airplane,NEW ORLEANS INTL,< 1000 ft,B-737-300,1,1,None,3/01/2009 0:00,No damage,SOUTHWEST AIRLINES,Louisiana,Approach,Fog,FALSE,FALSE,"A/C HIT BIRD JUST PRIOR TO LDG. I SAW THE BIRD AND HEARD THE IMPACT. A/C INSPN FOUND NO POINT OF IMPACT OR DMG. ON FINAL, PILOTS SAW SML BLACK BIRD GO UNDER THE  NOSE THEN HEARD A THUD.",Small,Overcast,Unknown bird - small,N,0,200,0,Yes
258536,Airplane,INDIANAPOLIS INTL,< 1000 ft,A-319,1,1,None,15/09/2008 0:00,No damage,FRONTIER AIRLINES,Indiana,Take-off run,None,FALSE,FALSE,NO DMG,Small,Overcast,Unknown bird - small,N,0,0,0,No
258539,Airplane,KANSAS CITY INTL,< 1000 ft,CL-RJ100/200,1,1,None,27/05/2009 0:00,No damage,AIR WISCONSIN AIRLINES,Missouri,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 3388. NO DMG.",Small,Overcast,Barn swallow,Y,0,100,0,No
258548,Airplane,PORTLAND INTL (OR),< 1000 ft,EMB-120,1,1,None,26/07/2008 0:00,No damage,SKYWEST AIRLINES,Oregon,Take-off run,None,TRUE,FALSE,PILOT SAW & REPTD STRIKE. CONTD TO DEST. A/C INSPECTD AT DEST. NO DMG FOUND.,Medium,Some Cloud,American crow,Y,0,0,0,No
258553,Airplane,SACRAMENTO INTL,> 1000 ft,B-737-500,1,1,None,26/08/2008 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE,NO DMG,Small,No Cloud,Unknown bird - small,Y,0,"1,600",0,Yes
258560,Airplane,DEADHORSE ARPT,< 1000 ft,B-737-200,1,1,None,3/07/2008 0:00,No damage,BUSINESS,Alaska,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 2694. 100% DNA MATCH.  THERE APPEARS TO BE NO DMG TO THE VISIVLE SECTIONS OF THE ENG. JUST SML AMT OF FEATHERS.",Small,No Cloud,Semipalmated plover,N,0,50,0,Yes
258561,Airplane,FAIRBANKS INTL ARPT,< 1000 ft,B-737-400,1,1,None,4/07/2008 0:00,No damage,ALASKA AIRLINES,Alaska,Take-off run,None,TRUE,TRUE,"ID BY SMITHSONIAN, FAA 2690. 100% DNA MATCH. INTERVIEWED CREW OF FLT 180. PILOT SAW WHITE FLASH OF BIRD BEFORE LIFT OFF. COPILOT SAW SML BIRD HALFWAY DOWN RWY FROM RIGHT. BIRD HIT CENTERLINE ABOVE WINDSCREEN. PHOTOS TAKEN, SAMPLES COLLECTED.",Small,No Cloud,Semipalmated plover,N,0,0,0,Yes
258568,Airplane,CHARLOTTE/DOUGLAS INTL ARPT,< 1000 ft,A-319,1,1,None,12/08/2008 0:00,No damage,US AIRWAYS*,North Carolina,Climb,None,FALSE,FALSE,"BIRD REPTD AS MOCKINGBIRD, ASSUME NORTHERN FROM LOCATION.",Small,Some Cloud,Northern mockingbird,N,0,10,0,No
258574,Airplane,DENVER INTL AIRPORT,< 1000 ft,A-319,1,1,None,7/07/2008 0:00,No damage,FRONTIER AIRLINES,Colorado,Take-off run,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,0,0,No
258575,Airplane,BALTIMORE WASH INTL,> 1000 ft,B-737-300,1,1,None,31/08/2008 0:00,No damage,SOUTHWEST AIRLINES,Maryland,Approach,None,FALSE,FALSE,SINGLE BIRDSTRIKE ABOVE F/O SIDE COCKPIT WINDOW. BLOOD SMEAR NOTED ON POST-FLT INSPN WITH NO DMG.,Small,No Cloud,Unknown bird - small,N,0,"4,000",0,Yes
258576,Airplane,CHICAGO MIDWAY INTL ARPT,< 1000 ft,B-737-700,1,1,None,3/09/2008 0:00,No damage,SOUTHWEST AIRLINES,Illinois,Climb,None,FALSE,FALSE,SML REMAINS ON TOP OF RADOME.,Small,No Cloud,Unknown bird - small,N,0,500,0,Yes
258582,Airplane,VALLEY INTL,> 1000 ft,B-737-300,1,1,None,26/09/2008 0:00,No damage,SOUTHWEST AIRLINES,Texas,Climb,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,Y,0,"5,700",0,Yes
258587,Airplane,BLUE GRASS ARPT,< 1000 ft,CL-RJ700,1,1,None,30/09/2008 0:00,No damage,ATLANTIC SOUTHEAST,Kentucky,Climb,None,TRUE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,10,0,No
258588,Airplane,JOHN F KENNEDY INTL,< 1000 ft,EMB-190,1,1,None,12/09/2008 0:00,No damage,JETBLUE AIRWAYS,New York,Approach,None,TRUE,FALSE,JUVENILE OSPREY CARCASS FOUND 5'W OF CL @ H. STRIKE WAS REPTD BY A PILOT OF ANOTHER A/C. NO DMG. (DATA ENTRY NOTE; DAILY REPT SHOWS FLT 1052 5200-7 SHOW 1104),Large,Overcast,Osprey,Y,0,10,0,No
258589,Airplane,CHICAGO MIDWAY INTL ARPT,< 1000 ft,B-737-700,1,1,None,26/10/2008 0:00,No damage,SOUTHWEST AIRLINES,Illinois,Approach,None,FALSE,FALSE,"ON SHORT FINAL, APPROX 200 FT AGL, BIRDSTRIKE ON RT SIDE OF FUSELAGE JUST BELOW FWD SERVICE DOOR. REMAINS SCATTERED TO LEADING EDGE SLATS BTWN FUSELAGE AND #2 ENG PYLON. MX INSPN AND CLEANED. NO DMG.",Medium,No Cloud,Unknown bird - medium,N,0,200,0,Yes
258594,Airplane,SAN ANTONIO INTL,> 1000 ft,MD-88,1,1,None,6/11/2008 0:00,No damage,DELTA AIR LINES,Texas,Descent,None,FALSE,FALSE,BIRD HIT F/O SIDE WINDOW. VERY LITTLE REMAINS. NO DMG FOUND ON POST FLT.,Small,No Cloud,Unknown bird - small,N,0,"4,000",0,No
258600,Airplane,RALEIGH-DURHAM INTL,> 1000 ft,B-737-800,1,1,None,6/10/2008 0:00,No damage,DELTA AIR LINES,North Carolina,Descent,None,FALSE,FALSE,NO DMG. ONLY BLOOD PATTERN.,Medium,No Cloud,Unknown bird - medium,N,0,"4,000",0,Yes
258601,Airplane,HONOLULU INTL ARPT,< 1000 ft,B-717-200,1,1,None,22/10/2008 0:00,No damage,HAWAIIAN AIR,Hawaii,Landing Roll,None,TRUE,FALSE,ATIS WARNING.,Small,Some Cloud,Sky lark,Y,0,0,0,No
258602,Airplane,LOGAN INTL,< 1000 ft,CL-RJ900,1,1,None,11/03/2009 0:00,No damage,COMAIR AIRLINES,Massachusetts,Taxi,None,TRUE,FALSE,PILOTS REPTD A POSSIBLE BIRDSTRIKE DURING TAXI. CARCASS FOUND AND DELIVERED TO USDA FOR ID. NO REPT OF DAMAGE.,Medium,Overcast,Herring gull,Y,0,0,0,No
258603,Airplane,SOUTHWEST FLORIDA INTL ARPT,< 1000 ft,B-737-300,1,1,None,1/10/2008 0:00,No damage,SOUTHWEST AIRLINES,Florida,Take-off run,None,FALSE,FALSE,VULTURE WAS FOUND ON RWY 6 ABOUT 3500 FT DOWN RWY. FLT CONTD ON SCHEDULE.,Large,No Cloud,Black vulture,N,0,0,0,Yes
258608,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,> 1000 ft,B-737-700,1,1,None,2/11/2008 0:00,No damage,SOUTHWEST AIRLINES,Alabama,Descent,None,TRUE,FALSE,"# STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN. (DATA ENTRY NOTE: REMAINS CHECKED AS BEING SENT BUT SMITHSONIAN DID NOT RECEIVE THEM.)",Small,No Cloud,Unknown bird - small,N,0,"5,000",0,Yes
258609,Airplane,SALT LAKE CITY INTL,> 1000 ft,B-737-700,1,1,None,18/09/2008 0:00,No damage,SOUTHWEST AIRLINES,Utah,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,"2,500",0,Yes
258612,Airplane,MANCHESTER AIRPORT,> 1000 ft,B-737-700,1,1,None,18/09/2008 0:00,No damage,SOUTHWEST AIRLINES,New Hampshire,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,"1,500",0,Yes
258615,Airplane,LUBBOCK INTL,< 1000 ft,B-737-300,1,1,None,20/09/2008 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,5,0,Yes
258616,Airplane,LOS ANGELES INTL,> 1000 ft,B-737-300,1,1,None,20/09/2008 0:00,Caused damage,SOUTHWEST AIRLINES,California,Descent,None,TRUE,FALSE,"8-10"" GASH IN LEADING EDGE OF RT WING. CAPT INDICATED REMAINS WERE COLLECTED BUT SAMPLE WAS NOT AVAILABLE FOR IDENTIFICATION",Large,No Cloud,Unknown bird - large,N,0,"9,000",0,Yes
258617,Airplane,AUSTIN-BERGSTROM INTL,> 1000 ft,B-737-300,1,1,None,5/09/2008 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,NO DMG,Small,No Cloud,Unknown bird - small,N,0,"1,600",0,Yes
258620,Airplane,MANCHESTER AIRPORT,> 1000 ft,B-737-300,2 to 10,5,None,5/10/2008 0:00,No damage,SOUTHWEST AIRLINES,New Hampshire,Approach,None,FALSE,FALSE,TWO MINOR IMPACTS. ON AT WING ROOT NEAR FIXED LDG LIGHT. 2ND HIGH AND AFT ON LEFT ENG NACELLE UNDER WING NEAR ATTACH PYLON. NO SIGN OF INGESTION. BLOOD SMEAR ONLY ON A/C SKIN.,Small,No Cloud,Unknown bird - small,Y,0,"3,000",0,Yes
258621,Airplane,HOUSTON-HOBBY,> 1000 ft,B-737-300,1,1,None,5/10/2008 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,NO DMG. SAME PERSON FIELD 4 REPORTS. ONLY SAVED MOST RECENT AS ALL WERE THE SAME.,Small,No Cloud,Unknown bird - small,Y,0,"2,000",0,Yes
258627,Airplane,LIHUE ARPT,< 1000 ft,B-717-200,1,1,None,7/11/2008 0:00,No damage,HAWAIIAN AIR,Hawaii,Approach,None,FALSE,FALSE,"BIRDTRIKE DURING LDG FLARE.(BIRD REPTD AS PLOVER, ASSUME PACIFIC GOLDEN)",Small,Some Cloud,Pacific golden-plover,N,0,20,0,No
258637,Airplane,ADDISON,< 1000 ft,C-680,1,1,None,19/11/2008 0:00,No damage,BUSINESS,Texas,Landing Roll,None,TRUE,FALSE,,Small,No Cloud,Mourning dove,Y,0,0,0,No
258642,Airplane,NEWARK LIBERTY INTL ARPT,> 1000 ft,B-737-500,1,1,None,11/11/2008 0:00,No damage,CONTINENTAL AIRLINES,New Jersey,Approach,None,FALSE,FALSE,"BIRD HIT UPPER MIDDLE OF CAPT'S WINDSCREEN OVER TEB ARPT. NO OTHER DISCPREANCIES. (# STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN)",Medium,Some Cloud,Unknown bird - medium,Y,0,"3,000",0,Yes
258644,Airplane,LIHUE ARPT,< 1000 ft,CL-RJ100/200,1,1,None,19/01/2009 0:00,No damage,MESA AIRLINES,Hawaii,Approach,None,TRUE,FALSE,"WS REPORT: FOUND CARCASS ON RWY 35 AT APCH END. 
AIRLINE REPT: DURING FLARE INTO LIH, WE HIT A MED SIZED BIRD ON RT SIDE OF RADOME/NOSE. AT GATE AN AFML WRITE-UP WAS COMPLETED. DISPATCH AND MX WERE CONTACTED. USDA IN LIH FOUND CARCASS AND MADE A REPT AFT",Small,Some Cloud,Pacific golden-plover,Y,0,10,0,No
258645,Airplane,JOHN F KENNEDY INTL,< 1000 ft,B-767-300,1,1,None,20/12/2008 0:00,No damage,ALITALIA,New York,Approach,None,FALSE,FALSE,FLT 608 REPTD A BIRDSTRIKE WHILE ON APCH. NO DMG. NO CARCASS/SNARGE FOUND.,Medium,Some Cloud,Unknown bird - medium,Y,0,140,0,Yes
258648,Airplane,GENERAL MITCHELL INTL,< 1000 ft,EMB-135,1,1,None,28/09/2008 0:00,No damage,CHAUTAUQUA AIRLINES,Wisconsin,Approach,None,FALSE,FALSE,,Large,Some Cloud,Unknown bird - large,N,0,10,0,No
258650,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,CRJ-440,1,1,None,12/07/2008 0:00,No damage,PINNACLE,Michigan,Landing Roll,None,TRUE,FALSE,CARCASS REMOVED FROM RWY 22R. NO EVIDENCE OF STRIKE FOUND ON A/C. NO DMG.,Medium,Overcast,Red-tailed hawk,Y,0,0,0,No
258657,Airplane,JACKSONVILLE INTL,< 1000 ft,A-319,1,1,None,26/05/2008 0:00,No damage,US AIRWAYS*,Florida,Approach,None,FALSE,FALSE,SEVERAL LAUGHING GULLS IN AREA. L SIDE OF RADOME WAS STRUCK. BIRD SLID OFF AND HIT INBD LE OF A/C BTWN ENG AND FUSELAGE.,Small,Some Cloud,Unknown bird - small,Y,0,20,0,No
258661,Airplane,SALT LAKE CITY INTL,> 1000 ft,CL-RJ100/200,1,1,None,14/11/2008 0:00,Caused damage,SKYWEST AIRLINES,Utah,Descent,None,TRUE,TRUE,"D BY SMITHSONIAN, FAA 2904 A 99.7% DNA MATCH. THERE WERE 2 STRIKES ON THIS A/C. ONE AT THE NOSE WITH NO DMG AND 1 ON LE OF RT WING WITH DMG. THIS A/C WAS CLOSE BEHIND ANOTHER FLT THAT WAS HIT 3 MINUTES BEFORE.  THE ROBIN HIT THE NOSE. NO DMG. THE AMERICAN",Medium,No Cloud,American coot,N,"54,114","10,000",0,No
258662,Airplane,LOS ANGELES INTL,> 1000 ft,B-777-200,1,1,None,2/08/2008 0:00,No damage,AMERICAN AIRLINES,California,Climb,None,FALSE,FALSE,WE WERE OVER THE OCEAN WHEN WE HEARD A LOUD CRACK. WE TOOK A FLASHLIGHT AND SAW BIRD GUTS ON THE LWR RT CORNER OF F/O WINDSHLD. NO APPARENT DMG.,Medium,No Cloud,Unknown bird - medium,N,0,"5,500",0,No
258663,Airplane,CLEVELAND-HOPKINS INTL ARPT,< 1000 ft,B-737-800,1,1,None,2/08/2008 0:00,No damage,CONTINENTAL AIRLINES,Ohio,Take-off run,None,TRUE,FALSE,ATIS WARNING. ATCT RELAYED PILOT REPT OF SUSPECTED BIRDSTRIKE DURING T/O. CARCASS FOUND INTACT.,Small,Some Cloud,American kestrel,Y,0,0,0,Yes
258668,Airplane,BUFFALO-NIAGARA INTL,< 1000 ft,B-737-700,1,1,None,21/09/2008 0:00,No damage,SOUTHWEST AIRLINES,New York,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,"1,000",0,Yes
258670,Airplane,GENERAL MITCHELL INTL,> 1000 ft,CL-RJ100/200,1,1,None,29/09/2008 0:00,No damage,SKYWEST AIRLINES,Wisconsin,Approach,Rain,FALSE,FALSE,,Medium,Some Cloud,Unknown bird - medium,N,0,"3,500",0,No
258671,Airplane,ST. PAUL DOWNTOWN ARPT,< 1000 ft,GULFSTRM II,2 to 10,10,None,14/09/2008 0:00,No damage,BUSINESS,Minnesota,Climb,None,FALSE,FALSE,PILOT REPTD HITTING 1 POSSIBLY 2 BIRDS ON T/O ABOUT ABOUT 300' AGL. 1 HIT THE WINDSHLD AND 1 MAY HAVE BEEN INGESTED. NO ASSISTANCE WAS REQUESTED. FLT CONTD. PILOT CALLED UPON LDG. NO DMG.,Small,Overcast,Unknown bird - small,N,0,300,0,No
258683,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,B-737-700,1,1,None,22/10/2008 0:00,No damage,WESTJET,New Jersey,Take-off run,None,FALSE,FALSE,PILOT REPTD BIRDSTRIKE ON HIS T/O ROLL RWY 4L. RWY SWEEP FOUND NO CARCASS.,Medium,Some Cloud,Unknown bird - medium,Y,0,0,0,Yes
258684,Airplane,GULFPORT BILOXI REGIONAL,< 1000 ft,CL-RJ100/200,1,1,None,26/02/2009 0:00,No damage,ATLANTIC SOUTHEAST,Mississippi,Take-off run,None,FALSE,FALSE,PILOT REPTD STRIKING SML BROWN BIRD. ARPT OPS CONDUCTED ARFLD INSPN WITHIN MINUTES AND FOUND NO REMAINS.,Small,Some Cloud,Unknown bird - small,N,0,0,0,No
258685,Airplane,LIHUE ARPT,< 1000 ft,B-717-200,2 to 10,8,None,1/02/2009 0:00,No damage,HAWAIIAN AIR,Hawaii,Landing Roll,None,FALSE,FALSE,2 BIRDS WERE HIT AS MAIN LDG GEAR TOUCHED DOWN. NO DMG. FOUND 2 CARCASSES ON RWY 35 W 5000 RM AT 1548 HRS.,Small,No Cloud,Nutmeg mannikin,N,0,0,0,No
258686,Airplane,SEATTLE-TACOMA INTL,< 1000 ft,A-319,1,1,None,1/02/2009 0:00,No damage,UNITED AIRLINES,Washington,Climb,None,FALSE,FALSE,ARPT REPT: ATCT REPTD WILDLIFE STRIKE WHEN HANDED OFF TO DEPARTURE FREQUENCY. REPTD HITTING RADOME WITH NO DMG. FLT CONTD. WILDLF REPT WAS COMPLETED W/O SEEING THE A/C OR TALKING TO PILOT. ADVISED UA OPS THAT STRIKE OCCURRED. (DATA ENTRY NOTE: SPEED REPTD,Small,Overcast,Unknown bird - small,Y,0,"1,000",0,No
258687,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,MD-11,2 to 10,3,None,1/02/2009 0:00,No damage,UPS AIRLINES,Kentucky,Approach,None,TRUE,FALSE,EVENT 21529. ON APCH AT 50 DEGREES OVER THRESHOLD STRUCK A LARGE BIRD ON NOSE OF A/C BELOW F/O WINDSHLD. INSPN FOUND NO DMG. 2ND REPT SHOWS 2 MEDIUM BIRDS WERE PICKED UP AT THE APCH END OF RWY 17R. REMAINS WERE NOT IDENTIFIED.,Large,No Cloud,Unknown bird - large,N,0,65,0,No
258690,Airplane,UGNU-KUPARUK ARPT,< 1000 ft,B-737-700,1,1,Engine Shut Down,27/05/2008 0:00,Caused damage,BUSINESS,Alaska,Approach,None,FALSE,FALSE,"ABORTED LANDING AT KUPARUK. ENGINE SHUTDOWN AND SECURED. DIVERTED FLT TO DEADHORSE, AK W/O FURTHER INCIDENT",Large,No Cloud,Trumpeter swan,N,"541,145",500,0,Yes
258691,Airplane,JACKSONVILLE INTL,< 1000 ft,B-757-200,1,1,None,27/05/2008 0:00,No damage,DELTA AIR LINES,Florida,Approach,None,FALSE,FALSE,ATIS WARNING.,Medium,No Cloud,Unknown bird - medium,Y,0,30,0,Yes
258695,Airplane,LONG ISLAND MAC ARTHUR,< 1000 ft,B-737-700,11 to 100,39,None,26/07/2008 0:00,No damage,SOUTHWEST AIRLINES,New York,Landing Roll,None,TRUE,FALSE,"UPON T/D, A/C HIT ABOUT 12 BIRDS IN BOTH ENGINES.",Small,No Cloud,European starling,N,0,0,0,Yes
258696,Airplane,GRAND FORKS INTL,< 1000 ft,CL-RJ100/200,2 to 10,10,None,24/08/2008 0:00,No damage,MESABA AIRLINES,North Dakota,Landing Roll,None,TRUE,FALSE,SPARROW/SANDPIPER. OUT OF SERVICE 50 MINS.,Small,No Cloud,Unknown bird - small,N,0,0,0,No
